timestamp,cpu,memory,temperature,queue,latency,throughput,power,selected_policy,selected_node,qos,dqn_inference_ms,scheduler_decision_ms,total_frames,node1_frames,node2_frames,node3_frames,policy0_frames,policy1_frames,policy2_frames,policy3_frames
1782642540,1.48,55.71,48.97,0.00,30.66,0.00,4.61,2,node3,0.6705,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642541,1.48,55.71,48.94,0.00,30.66,0.00,4.61,2,node3,0.6706,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642542,1.48,55.71,48.94,0.00,30.66,0.00,4.61,2,node3,0.6706,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642543,1.48,55.71,48.94,0.00,30.66,0.00,4.61,2,node3,0.6706,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642544,1.48,55.71,49.00,0.00,30.66,0.00,4.61,2,node3,0.6704,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642545,1.48,55.71,49.00,0.00,30.66,0.00,4.61,2,node3,0.6704,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642546,1.48,55.72,48.94,0.00,30.66,0.00,4.61,2,node3,0.6706,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642547,1.48,55.72,48.97,0.00,30.66,0.00,4.61,2,node3,0.6705,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642548,1.48,55.72,49.00,0.00,30.66,0.00,4.61,2,node3,0.6704,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642549,1.48,55.72,49.03,0.00,30.66,0.00,4.61,2,node3,0.6703,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642550,1.48,55.65,49.00,0.00,30.66,0.00,4.61,2,node3,0.6704,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642551,1.48,55.65,49.03,0.00,30.66,0.00,4.61,2,node3,0.6703,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642552,1.48,55.65,49.09,0.00,30.66,0.00,4.61,2,node3,0.6701,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642553,1.48,55.65,49.06,0.00,30.66,0.00,4.61,2,node3,0.6702,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642554,1.48,55.65,49.09,0.00,30.66,0.00,4.61,2,node3,0.6701,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642555,1.48,55.60,48.97,0.00,30.66,0.00,4.61,2,node3,0.6705,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642556,1.48,55.60,49.12,0.00,30.66,0.00,4.61,2,node3,0.6699,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642557,1.48,55.60,49.03,0.00,30.66,0.00,4.61,2,node3,0.6703,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642558,1.48,55.60,49.06,0.00,30.66,0.00,4.61,2,node3,0.6702,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642559,1.48,55.60,49.00,0.00,30.66,0.00,4.61,2,node3,0.6704,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642560,1.48,55.66,49.06,0.00,30.66,0.00,4.61,2,node3,0.6702,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642561,1.48,55.66,49.06,0.00,30.66,0.00,4.61,2,node3,0.6702,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642562,1.48,55.66,49.16,0.00,30.66,0.00,4.61,2,node3,0.6698,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642563,1.48,55.66,49.12,0.00,30.66,0.00,4.61,2,node3,0.6699,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642564,1.47,55.66,49.09,0.00,30.66,0.00,4.61,2,node3,0.6701,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642565,1.47,55.66,49.06,0.00,30.66,0.00,4.61,2,node3,0.6702,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642566,1.47,55.66,49.06,0.00,30.66,0.00,4.61,2,node3,0.6702,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642567,1.47,55.66,49.06,0.00,30.66,0.00,4.61,2,node3,0.6702,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642568,1.47,55.66,49.06,0.00,30.66,0.00,4.61,2,node3,0.6702,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642569,1.47,55.66,49.03,0.00,30.66,0.00,4.61,2,node3,0.6703,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642570,1.47,55.66,49.00,0.00,30.66,0.00,4.61,2,node3,0.6704,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642571,1.47,55.66,49.03,0.00,30.66,0.00,4.61,2,node3,0.6703,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642572,1.48,55.68,49.16,0.00,30.66,0.00,4.89,2,node3,0.6698,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642573,1.48,55.67,48.69,0.00,30.66,0.00,4.61,2,node3,0.6716,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642574,1.48,55.67,48.69,0.00,30.66,0.00,4.61,2,node3,0.6716,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642575,1.47,55.67,48.91,0.00,30.66,0.00,4.61,2,node3,0.6708,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642576,1.47,55.67,48.78,0.00,30.66,0.00,4.61,2,node3,0.6712,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642577,1.47,55.67,48.78,0.00,30.66,0.00,4.61,2,node3,0.6712,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642578,1.47,55.67,48.72,0.00,30.66,0.00,4.61,2,node3,0.6715,4.23,4.32,1653,197,569,887,38,359,1256,0
1782642579,1.47,55.68,48.91,0.00,30.66,0.00,4.61,2,node3,0.6708,4.23,4.32,1653,197,569,887,38,359,1256,0
