timestamp,cpu,memory,temperature,queue,latency,throughput,power,selected_policy,selected_node,qos,dqn_inference_ms,scheduler_decision_ms,total_frames,node1_frames,node2_frames,node3_frames,policy0_frames,policy1_frames,policy2_frames,policy3_frames
1782650308,1.36,54.27,50.25,0.00,33.51,2.60,4.77,2,node3,0.6756,3.33,3.47,1831,958,43,830,180,38,1613,0
1782650309,1.36,54.26,50.62,0.00,35.76,3.40,6.56,2,node3,0.6739,3.53,3.67,1850,973,43,834,180,39,1631,0
1782650310,1.36,54.26,50.38,0.00,35.76,3.40,4.81,2,node3,0.6748,3.53,3.67,1850,973,43,834,180,39,1631,0
1782650311,1.36,54.26,50.47,0.00,35.76,2.40,4.65,2,node3,0.6678,3.53,3.67,1850,973,43,834,180,39,1631,0
1782650312,1.36,54.29,50.31,5.00,25.34,6.00,6.12,2,node1,0.5207,3.52,3.62,1870,993,43,834,180,39,1651,0
1782650313,1.36,54.29,50.19,0.00,25.34,7.00,4.93,2,node1,0.7278,3.52,3.62,1870,993,43,834,180,39,1651,0
1782650314,1.36,54.29,50.09,0.00,25.34,5.60,4.73,2,node1,0.7188,3.53,3.64,1873,996,43,834,180,39,1654,0
1782650315,1.36,54.29,50.38,9.00,20.27,6.20,6.16,2,node1,0.5379,3.37,3.48,1890,1013,43,834,180,39,1671,0
1782650316,1.36,54.28,50.25,0.00,20.27,8.00,5.05,2,node1,0.7503,3.37,3.48,1890,1013,43,834,180,39,1671,0
1782650317,1.36,54.28,50.12,0.00,20.27,6.60,4.69,2,node1,0.7415,3.37,3.48,1890,1013,43,834,180,39,1671,0
1782650318,1.37,54.26,50.34,13.00,17.11,5.80,6.04,2,node1,0.5462,4.49,4.58,1912,1035,43,834,181,40,1691,0
1782650319,1.37,54.24,50.16,0.00,17.11,8.40,5.29,2,node1,0.7642,4.49,4.58,1912,1035,43,834,181,40,1691,0
1782650320,1.37,54.24,50.09,0.00,17.11,5.80,4.69,2,node1,0.7471,4.49,4.58,1912,1035,43,834,181,40,1691,0
1782650321,1.37,54.23,50.41,5.00,18.87,6.20,6.00,2,node1,0.5425,3.58,3.69,1926,1049,43,834,182,40,1704,0
1782650322,1.37,54.39,50.00,0.00,18.87,7.20,4.93,2,node1,0.7507,3.58,3.69,1926,1049,43,834,182,40,1704,0
1782650323,1.37,54.39,50.22,0.00,18.87,5.00,4.69,2,node1,0.7352,3.58,3.69,1926,1049,43,834,182,40,1704,0
1782650324,1.37,54.39,50.19,2.00,28.67,3.40,5.37,2,node1,0.6141,3.45,3.76,1950,1073,43,834,182,40,1728,0
1782650325,1.37,54.36,50.28,5.00,20.25,7.20,6.32,2,node1,0.5449,3.52,3.68,1953,1076,43,834,182,40,1731,0
1782650326,1.37,54.35,50.12,0.00,20.25,6.00,4.89,2,node1,0.7375,3.52,3.68,1953,1076,43,834,182,40,1731,0
1782650327,1.37,54.35,50.03,0.00,20.25,5.40,4.69,2,node1,0.7339,3.35,3.48,1964,1086,44,834,182,41,1741,0
1782650328,1.37,54.29,50.62,0.00,35.98,0.60,6.44,2,node3,0.6546,3.40,4.35,1973,1092,44,837,182,41,1750,0
1782650329,1.37,54.29,50.38,0.00,35.98,0.60,4.81,2,node3,0.6556,3.40,4.35,1973,1092,44,837,182,41,1750,0
1782650330,1.37,54.28,50.53,0.00,35.98,0.60,4.69,2,node3,0.6550,3.40,4.35,1973,1092,44,837,182,41,1750,0
1782650331,1.37,54.31,50.47,14.00,16.20,4.80,5.92,2,node1,0.5423,3.03,3.11,1995,1114,44,837,183,41,1771,0
1782650332,1.37,54.30,50.25,0.00,16.20,7.60,5.41,2,node1,0.7618,3.03,3.11,1995,1114,44,837,183,41,1771,0
1782650333,1.37,54.36,50.28,0.00,16.20,4.40,4.73,2,node1,0.7404,3.03,3.11,1995,1114,44,837,183,41,1771,0
1782650334,1.37,54.39,50.69,0.00,35.98,0.00,5.72,2,node3,0.6504,3.53,3.67,2016,1131,44,841,183,41,1792,0
1782650335,1.37,54.40,50.44,0.00,38.28,0.80,5.37,2,node3,0.6512,3.53,3.67,2016,1131,44,841,183,41,1792,0
1782650336,1.37,54.40,50.31,0.00,38.28,0.80,4.73,2,node3,0.6517,3.53,3.67,2016,1131,44,841,183,41,1792,0
1782650337,1.37,54.40,50.41,0.00,38.28,0.80,4.65,2,node3,0.6513,3.53,3.67,2016,1131,44,841,183,41,1792,0
1782650338,1.37,54.38,50.50,13.00,18.22,4.80,6.12,2,node1,0.5350,3.25,3.38,2037,1151,44,842,183,42,1812,0
1782650339,1.37,54.37,50.47,0.00,18.22,6.00,5.37,2,node1,0.7432,3.25,3.38,2037,1151,44,842,183,42,1812,0
1782650340,1.37,54.38,50.22,0.00,18.22,4.00,4.73,2,node1,0.7308,3.25,3.38,2037,1151,44,842,183,42,1812,0
1782650341,1.37,54.38,50.19,0.00,18.22,4.00,4.65,2,node1,0.7309,3.25,3.38,2037,1151,44,842,183,42,1812,0
1782650342,1.37,54.40,50.47,14.00,24.76,5.60,6.00,2,node1,0.5192,3.17,3.26,2059,1173,44,842,183,42,1834,0
1782650343,1.37,54.45,50.53,4.00,24.76,7.60,6.20,2,node1,0.5723,3.17,3.26,2059,1173,44,842,183,42,1834,0
1782650344,1.37,54.42,50.31,0.00,24.76,4.80,4.89,2,node1,0.7144,3.17,3.26,2059,1173,44,842,183,42,1834,0
1782650345,1.37,54.42,50.25,0.00,24.76,4.40,4.69,2,node1,0.7120,3.17,3.26,2059,1173,44,842,183,42,1834,0
1782650346,1.37,54.42,50.28,1.00,24.76,4.40,4.89,2,node1,0.6719,3.36,3.44,2060,1174,44,842,183,42,1835,0
1782650347,1.37,54.42,50.19,0.00,31.28,4.40,4.69,2,node1,0.6936,3.36,3.44,2060,1174,44,842,183,42,1835,0
1782650348,1.37,54.42,50.22,0.00,31.28,0.80,4.65,2,node1,0.6695,3.36,3.44,2060,1174,44,842,183,42,1835,0
1782650349,1.37,54.57,50.62,0.00,31.28,0.20,4.93,2,node1,0.6640,3.51,3.62,2062,1176,44,842,184,42,1836,0
1782650350,1.38,54.38,50.62,0.00,42.35,1.40,6.68,2,node1,0.6454,3.99,4.09,2097,1186,44,867,186,43,1868,0
1782650351,1.38,54.39,50.53,0.00,39.44,3.20,7.02,2,node1,0.6642,4.17,4.28,2101,1190,44,867,186,43,1872,0
1782650352,1.38,54.39,50.34,0.00,39.44,3.20,4.85,2,node1,0.6649,4.17,4.28,2101,1190,44,867,186,43,1872,0
1782650353,1.38,54.50,50.25,0.00,27.00,5.00,4.69,2,node3,0.7093,3.75,4.06,2105,1190,44,871,186,43,1876,0
1782650354,1.38,54.48,50.88,3.00,46.74,4.00,6.92,2,node1,0.5328,3.72,3.88,2123,1197,45,881,186,44,1893,0
1782650355,1.38,54.48,50.41,0.00,50.36,3.40,4.93,2,node1,0.6437,3.72,3.88,2123,1197,45,881,186,44,1893,0
1782650356,1.38,54.48,50.31,0.00,50.36,1.40,4.69,2,node1,0.6307,3.72,3.88,2123,1197,45,881,186,44,1893,0
1782650357,1.38,54.50,50.53,0.00,50.36,1.40,5.60,2,node1,0.6299,3.46,3.56,2145,1205,45,895,186,44,1915,0
1782650358,1.38,54.51,50.44,0.00,43.64,3.00,5.48,2,node1,0.6540,3.46,3.56,2145,1205,45,895,186,44,1915,0
1782650359,1.38,54.50,50.47,0.00,43.64,1.80,4.73,2,node1,0.6459,3.46,3.56,2145,1205,45,895,186,44,1915,0
1782650360,1.38,54.50,50.34,0.00,43.64,1.60,4.65,2,node1,0.6451,3.46,3.56,2145,1205,45,895,186,44,1915,0
1782650361,1.38,54.51,50.59,0.00,47.48,1.80,5.84,2,node1,0.6378,4.16,4.26,2164,1211,45,908,187,44,1933,0
1782650362,1.38,54.51,50.44,0.00,46.61,2.80,5.21,2,node1,0.6467,4.16,4.26,2164,1211,45,908,187,44,1933,0
1782650363,1.38,54.59,50.44,0.00,46.61,1.20,4.69,2,node1,0.6360,4.16,4.26,2164,1211,45,908,187,44,1933,0
1782650364,1.38,54.59,50.22,0.00,19.14,2.60,4.85,2,node3,0.7183,3.47,3.59,2174,1212,45,917,188,44,1942,0
1782650365,1.38,54.54,50.47,3.00,15.21,6.20,6.36,2,node3,0.6352,3.95,4.48,2187,1213,45,929,189,44,1954,0
1782650366,1.38,54.54,50.31,0.00,15.21,5.60,4.85,2,node3,0.7518,3.95,4.48,2187,1213,45,929,189,44,1954,0
1782650367,1.38,54.54,50.19,0.00,15.21,4.20,4.69,2,node3,0.7430,3.95,4.48,2187,1213,45,929,189,44,1954,0
1782650368,1.38,54.54,50.19,0.00,15.21,4.20,4.65,2,node3,0.7430,3.95,4.48,2187,1213,45,929,189,44,1954,0
1782650369,1.38,54.55,50.53,5.00,13.13,4.80,5.33,2,node3,0.5535,3.18,4.91,2199,1213,45,941,189,45,1965,0
1782650370,1.38,54.53,50.69,4.00,16.37,4.40,6.28,2,node3,0.5782,3.92,4.02,2212,1214,45,953,190,45,1977,0
1782650371,1.38,54.53,50.59,0.00,16.37,4.80,5.37,2,node3,0.7412,3.92,4.02,2212,1214,45,953,190,45,1977,0
1782650372,1.38,54.53,50.56,0.00,16.37,4.80,4.73,2,node3,0.7413,3.92,4.02,2212,1214,45,953,190,45,1977,0
1782650373,1.38,54.53,50.56,0.00,16.37,4.80,4.65,2,node3,0.7413,3.92,4.02,2212,1214,45,953,190,45,1977,0
1782650374,1.38,54.66,50.59,1.00,16.37,4.80,4.89,2,node3,0.7012,3.18,3.31,2225,1215,45,965,191,45,1989,0
1782650375,1.38,54.66,50.75,4.00,17.32,5.60,6.48,2,node3,0.5826,4.15,4.44,2234,1215,45,974,191,45,1998,0
1782650376,1.38,54.66,50.50,0.00,17.32,4.20,4.89,2,node3,0.7342,4.15,4.44,2234,1215,45,974,191,45,1998,0
1782650377,1.38,54.66,50.56,0.00,17.32,4.20,4.69,2,node3,0.7339,4.15,4.44,2234,1215,45,974,191,45,1998,0
1782650378,1.38,54.66,50.53,0.00,17.32,4.20,4.65,2,node3,0.7341,4.15,4.44,2234,1215,45,974,191,45,1998,0
1782650379,1.38,54.66,50.22,0.00,17.32,4.00,4.65,2,node3,0.7339,4.15,4.44,2234,1215,45,974,191,45,1998,0
1782650380,1.39,54.67,50.78,12.00,17.64,2.80,6.32,2,node3,0.5227,3.35,3.49,2258,1216,45,997,192,45,2021,0
1782650381,1.39,54.65,50.50,0.00,17.64,4.60,5.29,2,node3,0.7357,3.35,3.49,2258,1216,45,997,192,45,2021,0
1782650382,1.39,54.65,50.50,0.00,17.64,4.60,4.73,2,node3,0.7357,3.35,3.49,2258,1216,45,997,192,45,2021,0
1782650383,1.39,54.65,50.50,0.00,17.64,4.60,4.69,2,node3,0.7357,3.35,3.49,2258,1216,45,997,192,45,2021,0
1782650384,1.39,54.74,50.41,0.00,17.64,4.60,4.65,2,node3,0.7361,3.54,3.64,2269,1217,45,1007,193,45,2031,0
1782650385,1.39,54.76,50.44,3.00,19.39,5.40,6.52,2,node3,0.6153,3.09,3.19,2280,1218,45,1017,194,45,2041,0
1782650386,1.39,54.76,50.53,0.00,19.39,4.00,4.89,2,node3,0.7256,3.09,3.19,2280,1218,45,1017,194,45,2041,0
1782650387,1.39,54.76,50.25,0.00,19.39,4.00,4.69,2,node3,0.7266,3.09,3.19,2280,1218,45,1017,194,45,2041,0
1782650388,1.39,54.76,50.59,0.00,19.39,4.00,4.65,2,node3,0.7253,3.09,3.19,2280,1218,45,1017,194,45,2041,0
1782650389,1.39,54.83,50.78,0.00,276.96,0.00,5.05,1,node2,0.5293,3.11,3.19,2288,1219,46,1023,194,47,2047,0
1782650390,1.39,55.29,51.50,1.00,19.80,4.40,7.78,2,node3,0.6832,3.38,3.50,2303,1219,46,1038,194,47,2062,0
1782650391,1.39,55.72,50.94,0.00,19.80,4.20,6.00,2,node3,0.7240,3.38,3.50,2303,1219,46,1038,194,47,2062,0
1782650392,1.39,55.82,51.19,0.00,19.80,4.20,5.81,2,node3,0.7231,3.38,3.50,2303,1219,46,1038,194,47,2062,0
1782650393,1.39,56.00,50.94,0.00,19.80,4.20,5.73,2,node3,0.7240,3.38,3.50,2303,1219,46,1038,194,47,2062,0
1782650394,1.40,56.33,50.81,0.00,19.80,4.20,5.76,2,node3,0.7245,2.98,3.10,2308,1219,46,1043,194,47,2067,0
1782650395,1.40,56.59,51.06,0.00,71.29,0.80,7.94,2,node1,0.5927,3.44,3.52,2326,1223,46,1057,194,47,2085,0
1782650396,1.40,54.75,50.66,0.00,71.29,0.80,5.13,2,node1,0.5942,3.44,3.52,2326,1223,46,1057,194,47,2085,0
1782650397,1.40,54.75,50.56,0.00,71.29,0.80,4.69,2,node1,0.5946,3.44,3.52,2326,1223,46,1057,194,47,2085,0
1782650398,1.40,54.75,50.47,0.00,71.29,0.80,4.65,2,node1,0.5949,3.44,3.52,2326,1223,46,1057,194,47,2085,0
1782650399,1.40,54.75,50.53,0.00,71.29,0.80,4.65,2,node1,0.5947,3.44,3.52,2326,1223,46,1057,194,47,2085,0
1782650400,1.40,54.79,50.72,0.00,67.16,1.00,6.72,2,node1,0.6005,4.21,4.32,2349,1228,46,1075,196,47,2106,0
1782650401,1.40,54.79,50.47,0.00,67.16,1.00,5.41,2,node1,0.6014,4.21,4.32,2349,1228,46,1075,196,47,2106,0
1782650402,1.40,54.79,50.72,0.00,67.16,1.00,4.73,2,node1,0.6005,4.21,4.32,2349,1228,46,1075,196,47,2106,0
1782650403,1.40,54.79,50.44,0.00,67.16,1.00,4.65,2,node1,0.6015,4.21,4.32,2349,1228,46,1075,196,47,2106,0
1782650404,1.40,54.82,50.69,0.00,67.16,1.00,4.65,2,node1,0.6006,4.21,4.32,2349,1228,46,1075,196,47,2106,0
1782650405,1.40,54.84,50.38,5.00,22.67,2.60,5.56,2,node3,0.5060,3.95,4.15,2373,1228,46,1099,196,47,2130,0
1782650406,1.40,54.85,50.41,0.00,19.54,4.80,6.24,2,node3,0.7308,3.95,4.15,2373,1228,46,1099,196,47,2130,0
1782650407,1.40,54.85,50.25,0.00,19.54,4.80,4.81,2,node3,0.7314,3.95,4.15,2373,1228,46,1099,196,47,2130,0
1782650408,1.40,54.85,50.28,0.00,19.54,4.80,4.69,2,node3,0.7313,3.95,4.15,2373,1228,46,1099,196,47,2130,0
1782650409,1.40,54.85,50.16,0.00,19.54,4.80,4.65,2,node3,0.7318,3.95,4.15,2373,1228,46,1099,196,47,2130,0
1782650410,1.40,54.90,50.28,0.00,19.54,3.60,4.93,2,node3,0.7233,4.31,4.42,2374,1228,46,1100,196,47,2131,0
1782650411,1.40,54.87,50.19,0.00,25.69,0.20,4.69,2,node3,0.6814,4.31,4.42,2374,1228,46,1100,196,47,2131,0
1782650412,1.40,54.88,50.12,0.00,25.69,0.20,4.69,2,node3,0.6817,4.31,4.42,2374,1228,46,1100,196,47,2131,0
1782650413,1.40,54.88,50.12,0.00,25.69,0.20,4.65,2,node3,0.6817,4.31,4.42,2374,1228,46,1100,196,47,2131,0
1782650414,1.40,54.88,50.12,0.00,25.69,0.20,4.65,2,node3,0.6817,4.31,4.42,2374,1228,46,1100,196,47,2131,0
1782650415,1.40,54.91,50.09,0.00,32.51,0.60,4.97,2,node3,0.6654,3.09,3.19,2390,1228,46,1116,196,47,2147,0
1782650416,1.40,54.86,50.31,9.00,27.17,4.00,6.32,2,node3,0.5019,3.18,3.27,2403,1228,46,1129,196,47,2160,0
1782650417,1.40,54.85,50.12,0.00,27.17,5.80,5.13,2,node3,0.7146,3.18,3.27,2403,1228,46,1129,196,47,2160,0
1782650418,1.40,54.85,50.12,0.00,27.17,5.80,4.69,2,node3,0.7146,3.18,3.27,2403,1228,46,1129,196,47,2160,0
1782650419,1.40,54.85,50.06,0.00,27.17,5.80,4.65,2,node3,0.7149,3.18,3.27,2403,1228,46,1129,196,47,2160,0
1782650420,1.40,54.85,50.03,0.00,27.17,5.40,4.65,2,node3,0.7123,3.18,3.27,2403,1228,46,1129,196,47,2160,0
1782650421,1.40,54.85,50.59,0.00,67.16,0.00,5.80,2,node1,0.5943,2.84,2.93,2430,1236,46,1148,196,47,2187,0
1782650422,1.40,54.85,50.41,0.00,62.94,1.60,5.84,2,node1,0.6114,2.84,2.93,2430,1236,46,1148,196,47,2187,0
1782650423,1.40,54.84,50.41,0.00,62.94,1.60,4.77,2,node1,0.6114,2.84,2.93,2430,1236,46,1148,196,47,2187,0
1782650424,1.40,54.84,50.28,0.00,62.94,1.60,4.65,2,node1,0.6119,2.84,2.93,2430,1236,46,1148,196,47,2187,0
1782650425,1.40,54.93,50.28,0.00,62.94,1.60,4.65,2,node1,0.6119,2.84,2.93,2430,1236,46,1148,196,47,2187,0
1782650426,1.40,54.93,50.22,0.00,62.94,1.60,4.65,2,node1,0.6121,2.84,2.93,2430,1236,46,1148,196,47,2187,0
1782650427,1.41,54.93,50.25,14.00,27.70,1.40,6.16,2,node3,0.4833,3.26,3.38,2452,1237,46,1169,197,48,2207,0
1782650428,1.41,54.90,50.03,0.00,27.70,4.20,5.41,2,node3,0.7028,3.26,3.38,2452,1237,46,1169,197,48,2207,0
1782650429,1.41,54.90,49.97,0.00,27.70,4.20,4.73,2,node3,0.7030,3.26,3.38,2452,1237,46,1169,197,48,2207,0
1782650430,1.41,54.90,49.97,0.00,27.70,4.20,4.69,2,node3,0.7030,3.26,3.38,2452,1237,46,1169,197,48,2207,0
1782650431,1.41,54.90,49.84,0.00,27.70,4.20,4.65,2,node3,0.7035,3.26,3.38,2452,1237,46,1169,197,48,2207,0
1782650432,1.41,54.90,49.84,0.00,27.70,4.00,4.69,2,node3,0.7022,3.26,3.38,2452,1237,46,1169,197,48,2207,0
1782650433,1.41,54.90,50.09,0.00,27.70,0.40,4.65,2,node3,0.6772,3.26,3.38,2452,1237,46,1169,197,48,2207,0
1782650434,1.41,54.88,50.16,0.00,67.54,0.20,5.29,1,node1,0.5968,3.21,3.26,2457,1238,46,1173,197,49,2211,0
1782650435,1.41,54.98,50.09,0.00,67.54,0.20,4.73,1,node1,0.5970,3.21,3.26,2457,1238,46,1173,197,49,2211,0
1782650436,1.41,54.98,50.03,0.00,67.54,0.20,4.65,1,node1,0.5972,3.21,3.26,2457,1238,46,1173,197,49,2211,0
1782650437,1.41,54.98,50.06,0.00,67.54,0.20,4.65,1,node1,0.5971,3.21,3.26,2457,1238,46,1173,197,49,2211,0
1782650438,1.41,54.98,50.06,0.00,67.54,0.20,4.65,1,node1,0.5971,3.21,3.26,2457,1238,46,1173,197,49,2211,0
1782650439,1.41,54.98,50.03,0.00,67.54,0.00,4.65,1,node1,0.5959,3.21,3.26,2457,1238,46,1173,197,49,2211,0
1782650440,1.41,54.99,50.12,3.00,33.68,0.80,5.41,2,node3,0.5436,3.55,3.65,2484,1238,46,1200,197,49,2238,0
1782650441,1.41,54.99,50.22,10.00,24.35,4.80,6.40,2,node3,0.5160,3.77,3.99,2491,1238,46,1207,197,49,2245,0
1782650442,1.41,54.99,49.84,0.00,24.35,6.80,5.17,2,node3,0.7308,3.77,3.99,2491,1238,46,1207,197,49,2245,0
1782650443,1.41,54.98,50.16,0.00,24.35,6.80,4.69,2,node3,0.7296,3.77,3.99,2491,1238,46,1207,197,49,2245,0
1782650444,1.41,54.98,49.72,0.00,24.35,6.80,4.65,2,node3,0.7313,3.77,3.99,2491,1238,46,1207,197,49,2245,0
1782650445,1.41,55.06,50.03,0.00,24.35,5.80,4.65,2,node3,0.7234,3.77,3.99,2491,1238,46,1207,197,49,2245,0
1782650446,1.41,55.06,49.97,1.00,27.92,2.20,4.93,2,node3,0.6491,2.94,3.75,2512,1240,46,1226,199,49,2264,0
1782650447,1.41,55.10,50.44,14.00,50.88,1.60,7.22,2,node1,0.4306,3.06,3.14,2542,1260,46,1236,199,49,2294,0
1782650448,1.41,55.10,50.12,0.00,50.88,4.40,6.36,2,node1,0.6505,3.06,3.14,2542,1260,46,1236,199,49,2294,0
1782650449,1.41,55.10,50.09,0.00,50.88,4.40,4.81,2,node1,0.6506,3.06,3.14,2542,1260,46,1236,199,49,2294,0
1782650450,1.41,55.10,50.09,0.00,50.88,4.40,4.65,2,node1,0.6506,3.06,3.14,2542,1260,46,1236,199,49,2294,0
1782650451,1.41,55.10,50.03,0.00,50.88,4.40,4.65,2,node1,0.6508,3.06,3.14,2542,1260,46,1236,199,49,2294,0
1782650452,1.41,55.10,50.03,0.00,50.88,2.60,4.65,2,node1,0.6388,3.06,3.14,2542,1260,46,1236,199,49,2294,0
1782650453,1.41,55.09,49.97,9.00,22.02,3.00,6.20,2,node3,0.5123,4.02,4.13,2566,1260,46,1260,199,49,2318,0
1782650454,1.41,55.09,49.78,0.00,22.02,4.80,5.09,2,node3,0.7250,4.02,4.13,2566,1260,46,1260,199,49,2318,0
1782650455,1.41,55.14,50.16,0.00,22.02,4.80,4.69,2,node3,0.7236,4.02,4.13,2566,1260,46,1260,199,49,2318,0
1782650456,1.41,55.14,50.00,0.00,22.02,4.80,4.65,2,node3,0.7242,4.02,4.13,2566,1260,46,1260,199,49,2318,0
1782650457,1.41,55.14,50.06,0.00,22.02,4.80,4.65,2,node3,0.7239,4.02,4.13,2566,1260,46,1260,199,49,2318,0
1782650458,1.41,55.14,50.06,0.00,22.02,1.60,4.65,2,node3,0.7026,4.02,4.13,2566,1260,46,1260,199,49,2318,0
1782650459,1.41,55.14,50.06,0.00,25.82,0.20,4.93,2,node3,0.6815,3.94,4.01,2567,1260,46,1261,199,49,2319,0
1782650460,1.41,55.14,49.81,0.00,25.82,0.20,4.73,2,node3,0.6824,3.94,4.01,2567,1260,46,1261,199,49,2319,0
1782650461,1.41,55.14,49.97,0.00,25.82,0.20,4.65,2,node3,0.6819,3.94,4.01,2567,1260,46,1261,199,49,2319,0
1782650462,1.41,55.14,49.84,0.00,25.82,0.20,4.65,2,node3,0.6823,3.94,4.01,2567,1260,46,1261,199,49,2319,0
1782650463,1.41,55.14,49.97,0.00,25.82,0.20,4.65,2,node3,0.6819,3.94,4.01,2567,1260,46,1261,199,49,2319,0
1782650464,1.41,55.14,49.91,0.00,25.82,0.20,4.65,2,node3,0.6821,3.94,4.01,2567,1260,46,1261,199,49,2319,0
1782650465,1.41,55.14,49.91,0.00,25.82,0.00,4.65,2,node3,0.6808,3.94,4.01,2567,1260,46,1261,199,49,2319,0
1782650466,1.41,55.15,49.69,0.00,50.88,0.00,4.97,0,node1,0.6228,3.86,3.91,2573,1261,46,1266,200,49,2324,0
1782650467,1.41,55.13,49.84,0.00,52.79,0.20,6.04,2,node1,0.6201,3.36,3.77,2614,1283,47,1284,200,50,2364,0
1782650468,1.41,55.13,50.09,6.00,39.57,3.60,7.22,2,node1,0.4682,4.13,4.28,2615,1284,47,1284,200,50,2365,0
1782650469,1.41,55.12,49.78,0.00,39.57,4.80,5.01,2,node1,0.6774,4.13,4.28,2615,1284,47,1284,200,50,2365,0
1782650470,1.42,55.11,49.88,0.00,39.57,4.80,5.21,2,node1,0.6770,4.13,4.28,2615,1284,47,1284,200,50,2365,0
1782650471,1.42,55.11,49.75,0.00,39.57,4.80,4.69,2,node1,0.6775,4.13,4.28,2615,1284,47,1284,200,50,2365,0
1782650472,1.42,55.08,49.91,0.00,24.69,2.00,4.65,2,node3,0.6975,3.40,3.49,2616,1284,47,1285,200,50,2366,0
1782650473,1.42,55.12,50.00,5.00,40.41,2.00,7.02,2,node1,0.4560,3.49,3.85,2642,1295,47,1300,200,50,2392,0
1782650474,1.42,55.12,49.78,0.00,40.41,2.20,5.09,2,node1,0.6582,3.49,3.85,2642,1295,47,1300,200,50,2392,0
1782650475,1.42,55.12,49.75,0.00,40.41,2.20,4.69,2,node1,0.6583,3.49,3.85,2642,1295,47,1300,200,50,2392,0
1782650476,1.42,55.18,49.72,0.00,40.41,2.20,4.65,2,node1,0.6584,3.49,3.85,2642,1295,47,1300,200,50,2392,0
1782650477,1.42,55.18,49.72,0.00,40.41,2.20,4.65,2,node1,0.6584,3.49,3.85,2642,1295,47,1300,200,50,2392,0
1782650478,1.42,55.18,49.62,0.00,40.41,0.80,4.65,2,node1,0.6494,3.49,3.85,2642,1295,47,1300,200,50,2392,0
1782650479,1.42,55.14,49.97,0.00,40.41,0.00,5.72,2,node1,0.6428,5.08,5.19,2665,1299,47,1319,200,50,2415,0
1782650480,1.42,55.12,49.69,7.00,40.41,0.00,5.68,2,node1,0.4438,3.82,3.94,2668,1302,47,1319,200,50,2418,0
1782650481,1.42,55.12,49.66,7.00,40.41,0.00,4.73,2,node1,0.4440,3.82,3.94,2668,1302,47,1319,200,50,2418,0
1782650482,1.42,55.12,49.75,7.00,40.41,0.00,4.65,2,node1,0.4436,3.82,3.94,2668,1302,47,1319,200,50,2418,0
1782650483,1.42,55.12,49.53,7.00,40.41,0.00,4.65,2,node1,0.4444,3.82,3.94,2668,1302,47,1319,200,50,2418,0
1782650484,1.42,55.12,49.62,7.00,40.41,0.00,4.65,2,node1,0.4441,3.82,3.94,2668,1302,47,1319,200,50,2418,0
1782650485,1.42,55.12,49.56,7.00,40.41,0.00,4.65,2,node1,0.4443,3.82,3.94,2668,1302,47,1319,200,50,2418,0
1782650486,1.42,55.06,49.75,34.00,40.41,0.00,6.08,2,node1,0.4436,3.16,3.24,2695,1329,47,1319,200,50,2445,0
1782650487,1.42,55.05,49.66,34.00,40.41,0.00,5.72,2,node1,0.4440,3.16,3.24,2695,1329,47,1319,200,50,2445,0
1782650488,1.42,55.05,49.56,34.00,40.41,0.00,4.73,2,node1,0.4443,3.16,3.24,2695,1329,47,1319,200,50,2445,0
1782650489,1.42,55.05,49.59,34.00,40.41,0.00,4.65,2,node1,0.4442,3.16,3.24,2695,1329,47,1319,200,50,2445,0
1782650490,1.42,55.05,49.62,34.00,40.41,0.00,4.65,2,node1,0.4441,3.16,3.24,2695,1329,47,1319,200,50,2445,0
1782650491,1.42,55.05,49.53,34.00,40.41,0.00,4.65,2,node1,0.4444,3.16,3.24,2695,1329,47,1319,200,50,2445,0
1782650492,1.42,55.05,49.81,34.00,40.41,0.00,4.65,2,node1,0.4434,3.16,3.24,2695,1329,47,1319,200,50,2445,0
1782650493,1.42,55.05,49.88,34.00,40.41,0.00,4.65,2,node1,0.4431,3.16,3.24,2695,1329,47,1319,200,50,2445,0
1782650494,1.42,55.10,49.88,16.00,20.90,0.00,6.04,2,node3,0.4963,2.14,2.22,2721,1329,65,1327,200,51,2470,0
1782650495,1.42,55.11,49.59,16.00,20.90,0.00,5.17,2,node3,0.4974,2.14,2.22,2721,1329,65,1327,200,51,2470,0
1782650496,1.42,55.11,49.62,16.00,20.90,0.00,4.69,2,node3,0.4972,2.14,2.22,2721,1329,65,1327,200,51,2470,0
1782650497,1.42,55.13,49.53,16.00,20.90,0.00,4.65,2,node3,0.4976,2.14,2.22,2721,1329,65,1327,200,51,2470,0
1782650498,1.42,55.13,49.62,16.00,20.90,0.00,4.65,2,node3,0.4972,2.14,2.22,2721,1329,65,1327,200,51,2470,0
1782650499,1.42,55.13,49.50,16.00,20.90,0.00,4.65,2,node3,0.4977,2.14,2.22,2721,1329,65,1327,200,51,2470,0
1782650500,1.42,55.13,49.47,16.00,20.90,0.00,4.65,2,node3,0.4978,2.14,2.22,2721,1329,65,1327,200,51,2470,0
1782650501,1.42,55.11,49.50,16.00,20.90,0.00,4.77,2,node3,0.4977,3.11,3.20,2749,1329,65,1355,200,51,2495,3
1782650502,1.42,55.10,49.47,16.00,20.90,0.00,4.69,2,node3,0.4978,3.11,3.20,2749,1329,65,1355,200,51,2495,3
1782650503,1.42,55.10,49.50,16.00,20.90,0.00,4.65,2,node3,0.4977,3.11,3.20,2749,1329,65,1355,200,51,2495,3
